mfo,name,address,city
10617,"ХОНКА Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ХОНКА БХМ",,Ташкент
00051,"ХОНОБОД Ш., ""УЗСАНОАТКУРИЛИШБАНКИ"" АТБ XОНОБОД ФИЛИАЛИ","171500, Андижон вилояти, Хонобод ш., Фароғат кўчаси, 2 уй",Xонобод
00660,"ХОНОБОД Ш., АТ ХАЛК БАНКИ XОНОБОД ФИЛИАЛИ","171000, Андижон вилояти, Хонобод ш., С.Мехмонов кўчаси, 11 уй",Xонобод
00864,"ХОНОБОД Ш., ТИФ МИЛЛИЙ БАНКИНИНГ XОНОБОД ФИЛИАЛИ",,Ташкент
10500,"ХОНОБОД Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ХОНОБОД БХМ",,Ташкент
00617,"ХУЖАЙЛИ Т., ""АГРОБАНК"" АТБ ТАХИАТОШ ФИЛИАЛИ","230700, Қорақалпоғистон Республикаси, Хўжайли тумани, Хўжайли ш., Қорақалпоғистон Республикаси 50 йиллиги кўчаси, 1 уй",Тахиатош
00602,"ХУЖАЙЛИ Т., ""АГРОБАНК"" АТБ ХУЖАЙЛИ ФИЛИАЛИ","231400, Қорақалпоғистон Республикаси, Хўжайли тумани, Хўжайли ш., Дўстлик кўчаси, 3 уй",Xужайли
01106,"ХУЖАЙЛИ Т., ""МИКРОКРЕДИТБАНК"" АТБ ХУЖАЙЛИ ФИЛИАЛИ","231300, Қорақалпоғистон Республикаси, Хўжайли тумани , , С Юсупова кўчаси, 71 уй",Хужайли т.
00604,"ХУЖАЙЛИ Т., ""САВДОГАР"" АТ БАНКИНИНГ XУЖАЙЛИ БУЛИМИ",,Ташкент
00603,"ХУЖАЙЛИ Т., ""ТАДБИРКОР"" АТ БАНКИНИНГ XОДЖЕЙЛИ БУЛИМИ",,Ташкент
10777,"ХУЖАЙЛИ Т., `ТУРОНБАНК` АТБ ХУЖАЙЛИ БХО",,Ташкент
10762,"ХУЖАЙЛИ Т., `УЗСАНОАТКУРИЛИШБАНКИ` АТБ ХУЖАЙЛИ ТУМАНИ БХМ",,Ташкент
10512,"ХУЖАЙЛИ Т., АТ `АЛОКАБАНК` ХУЖАЙЛИ БХО",,Ташкент
10067,"ХУЖАЙЛИ Т., АТ ХАЛК БАНКИ `ДУСТЛИК` БХМ",,Ташкент
00839,"ХУЖАЙЛИ Т., АТ ХАЛК БАНКИ XУЖАЙЛИ ФИЛИАЛИ","Қорақалпоғистон Республикаси, Хўжайли тумани , Хўжайли ш., Дўстлик кўчаси, 47 уй",Xужайли
00622,"ХУЖАЙЛИ Т., ТИФ МИЛЛИЙ БАНКИНИНГ XУЖАЙЛИ ФИЛИАЛИ","230100, Қорақалпоғистон Республикаси, Хўжайли тумани, Хўжайли ш., Ломоносов кўчаси, 2 уй",Xужайли
10634,"ХУЖАЙЛИ Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ХУЖАЙЛИ БХМ",,Ташкент
00042,"ХУЖАОБОД Т., ""АГРОБАНК"" АТБ ХУЖАОБОД ФИЛИАЛИ","Андижон вилояти, Хўжаобод тумани, Хўжаобод ш., А.Навоий шоҳ кўчаси, 85 уй",Xужаобод
10423,"ХУЖАОБОД Т., `МИКРОКРЕДИТБАНК` АТБ ХУЖАОБОД БХМ",,Ташкент
00656,"ХУЖАОБОД Т., АТ ХАЛК БАНКИ XУЖАОБОД ФИЛИАЛИ","171300, Андижон вилояти, Хўжаобод тумани, Хўжаобод ш., Узун кўчаси, 5 уй",Xужаобод
01079,"ХУЖАОБОД Т., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ ХУЖАОБОД ФИЛИАЛИ","171400, Андижон вилояти, Хўжаобод тумани, Хўжаобод ш., А.Навоий кўчаси, 17 уй",Хужаобод
00072,"ХУЖАОБОД Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ ХУЖАОБОД ФИЛИАЛИ","171403, Андижон вилояти, Хўжаобод тумани, Хўжаобод ш., Ўзбекистон кўчаси, 25 уй",Хужаобод
10577,"ХУЖАОБОД Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ЯНГИ АВЛОД БХМ",,Ташкент
00605,"ЧИМБОЙ Т., ""АГРОБАНК"" АТБ ЧИМБОЙ ФИЛИАЛИ","230200, Қорақалпоғистон Республикаси, Чимбой тумани, Чимбой ш., Эрназар Алакўз кўчаси, 1 уй",Чимбой
01093,"ЧИМБОЙ Т., ""МИКРОКРЕДИТБАНК"" АТБ ЧИМБОЙ ФИЛИАЛИ","231400, Қорақалпоғистон Республикаси, Чимбой тумани, , Ибрайим Юсупов гузари кўчаси, 14 уй",Чимбой т.
10430,"ЧИМБОЙ Т., `МИКРОКРЕДИТБАНК` АТБ ЧИМБОЙ БХМ",,Ташкент
00635,"ЧИМБОЙ Т., АТ ХАЛК БАНКИ ЧИМБОЙ ФИЛИАЛИ","230200, Қорақалпоғистон Республикаси, Чимбой тумани, Чимбой ш., Е. Алакоза кўчаси, 11 уй",Чимбой
00626,"ЧИМБОЙ Т., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ ЧИМБОЙ ФИЛИАЛИ","170400, Қорақалпоғистон Республикаси, Чимбой тумани, Чимбой ш., Эмазар Алакўз кўчаси, 36 уй",Чимбой
00908,"ЧИМБОЙ Т., ТИФ МИЛЛИЙ БАНКИНИНГ ЧИМБОЙ ФИЛИАЛИ","Қорақалпоғистон Республикаси, Чимбой тумани, Чимбой ш., И.Юсупова кўчаси, 6 уй",Чимбой
00476,"ЧИНОЗ Т., ""АГРОБАНК"" АТБ ЧИНОЗ ФИЛИАЛИ","111700, Тошкент вилояти, Чиноз тумани, Чиноз ш., Ш.Рашидов кўчаси, 20 уй",Чиноз
00952,"ЧИНОЗ Т., ""АСАКА"" ДАТ БАНКИНИНГ ЧИНОЗ ФИЛИАЛИ",,Ташкент
01039,"ЧИНОЗ Т., ""ИПОТЕКА-БАНК"" АТИБ ЧИНОЗ ФИЛИАЛИ","111600, Тошкент вилояти, Чиноз тумани, Чиноз ш., Ш. Рашидов кўчаси, 20 уй",Чиноз
10714,"ЧИНОЗ Т., `ТУРОНБАНК` АТБ ЧИНОЗ БХО",,Ташкент
10121,"ЧИНОЗ Т., АТ ХАЛК БАНКИ `НАФИС` БХМ",,Ташкент
00780,"ЧИНОЗ Т., АТ ХАЛК БАНКИ ЧИНОЗ ФИЛИАЛИ","111700, Тошкент вилояти, Чиноз тумани, Чиноз ш., Самарқанд кўчаси, 30 уй",Чиноз
00960,"ЧИНОЗ Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ ЧИНОЗ ФИЛИАЛИ","200114, Тошкент вилояти, Чиноз ш., Ш.Рашидов кўчаси, 12a уй",Чиноз
00174,"ЧИРОКЧИ Т., ""АГРОБАНК"" АТБ ЧИРОКЧИ ФИЛИАЛИ","Қашқадарё вилояти, Чироқчи тумани, Чироқчи ш., Охунбобоев кўчаси, 2 уй",Чирокчи
00175,"ЧИРОКЧИ Т., ""МИКРОКРЕДИТБАНК"" АТБ ЧИРОКЧИ ФИЛИАЛИ","Қашқадарё вилояти, Чироқчи тумани, Чироқчи ш., Охунбобоев кўчаси, 40 уй",Чирокчи
10032,"ЧИРОКЧИ Т., ""ТРАСТБАНК"" ХА БАНКИ ""ЧИРОКЧИ"" БХМ",,Ташкент
10428,"ЧИРОКЧИ Т., `МИКРОКРЕДИТБАНК` АТБ БЕШЧАШМА БХМ",,Ташкент
10710,"ЧИРОКЧИ Т., `ТУРОНБАНК` АТБ ЧИРОКЧИ БХО",,Ташкент
00689,"ЧИРОКЧИ Т., АТ ХАЛК БАНКИ ЧИРОКЧИ ФИЛИАЛИ","Қашқадарё вилояти, Чироқчи тумани, Чироқчи ш., Мустақиллик кўчаси, 1 уй",Чирокчи
00156,"ЧИРОКЧИ Т., АТБ ""КИШЛОК КУРИЛИШ БАНК""НИНГ КУКДАЛА ФИЛИАЛИ","181214, Қашқадарё вилояти, Чироқчи тумани, Кўкдала қўрғони, Кўкдала қўрғони кўчаси",Кудала кургони
10728,"ЧИРОКЧИ Т., АТБ `КИШЛОК КУРИЛИШ БАНК` ЧИРОКЧИ БХКМ",,Ташкент
10654,"ЧИРОКЧИ Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ЧИРОКЧИ БХМ",,Ташкент
00478,"ЧИРЧИК Ш., ""ИПОТЕКА-БАНК"" АТИБ ЧИРЧИК ФИЛИАЛИ","111900, Тошкент вилояти, Чирчиқ ш., Межканальная кўчаси, 1 уй",Чирчик
00863,"ЧИРЧИК Ш., ""УЗСАНОАТКУРИЛИШБАНКИ"" АТБ ЧИРЧИК ФИЛИАЛИ","141600, Тошкент вилояти, Чирчиқ ш., Каналларора кўчаси, 1А уй",Чирчик
10422,"ЧИРЧИК Ш., `ANOR BANK` АЖ ЧИРЧИК СОТУВ БУЛИМИ",,Ташкент
10837,"ЧИРЧИК Ш., `КАПИТАЛБАНК` АТБ ЧИРЧИК БХО",,Ташкент
10443,"ЧИРЧИК Ш., `МИКРОКРЕДИТБАНК` АТБ ЧИРЧИК БХМ",,Ташкент
10716,"ЧИРЧИК Ш., `ТУРОНБАНК` АТБ ЧИРЧИК БХО",,Ташкент
00781,"ЧИРЧИК Ш., АТ ХАЛК БАНКИ ЧИРЧИК ФИЛИАЛИ","110600, Тошкент вилояти, Чирчиқ ш. , Фурқат кўчаси, 5 уй",Чирчик
00919,"ЧИРЧИК Ш., ТИФ МИЛЛИЙ БАНКИНИНГ ЧИРЧИК ФИЛИАЛИ","111500, Тошкент вилояти, Чирчиқ ш., А.Навоий кўчаси, 253 уй",Чирчик
01159,"ЧИРЧИК Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ ЧИРЧИК ФИЛИАЛИ",,Ташкент
10470,"ЧИРЧИК Ш., ЧЭКИ `INVEST FINANCE BANK` АТБ ЧИРЧИК БХМ",,Ташкент
00256,"ЧОРТОК Т., ""АГРОБАНК"" АТБ ЧОРТОК ФИЛИАЛИ","161000, Наманган вилояти , Чортоқ тумани, Чортоқ ш., А.Навоий кўчаси, 5 уй",Чорток
01044,"ЧОРТОК Т., ""МИКРОКРЕДИТБАНК"" АТБ ЧОРТОК ФИЛИАЛИ","161000, Наманган вилояти , Чортоқ тумани, Мустақиллик шоҳ кўчаси, 9 уй",Чорток
00258,"ЧОРТОК Т., ""САВДОГАР"" АТ БАНКИНИНГ ЧОРТОК БУЛИМИ",,Ташкент
00932,"ЧОРТОК Т., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ ЧОРТОК ФИЛИАЛИ","190600, Наманган вилояти , Чортоқ тумани , Чортоқ ш. , Истиклол кўчаси, 5 уй",Чорток
10308,"ЧОРТОК Т., `ТРАСТБАНК` ХА БАНКИ ЧОРТОК БХМ",,Ташкент
00721,"ЧОРТОК Т., АТ ХАЛК БАНКИ ЧОРТОК ФИЛИАЛИ","160400, Наманган вилояти , Чортоқ тумани, Чортоқ ш., Истиқлол кўчаси, 5 уй",Чорток
10603,"ЧОРТОК Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ЧОРТОК БХМ",,Ташкент
00249,"ЧУСТ Т., ""АГРОБАНК"" АТБ ЧУСТ ФИЛИАЛИ","161200, Наманган вилояти , Чуст тумани, Чуст ш., Сўфизода кўчаси, 12 уй",Чуст
00250,"ЧУСТ Т., ""МИКРОКРЕДИТБАНК"" АТБ ЧУСТ ФИЛИАЛИ","161100, Наманган вилояти , Чуст тумани, Чуст ш., М.Фаёзов кўчаси, 4 уй",Чуст
10307,"ЧУСТ Т., `ТРАСТБАНК` ХА БАНКИ ЧУСТ БХМ",,Ташкент
10520,"ЧУСТ Т., АТ `АЛОКАБАНК` ЧУСТ БХО",,Ташкент
01193,"ЧУСТ Т., АТ БАНКИ ""УНИВЕРСАЛ БАНК"" ЧУСТ ФИЛИАЛИ",,Ташкент
00715,"ЧУСТ Т., АТ ХАЛК БАНКИ ЧУСТ ФИЛИАЛИ","160800, Наманган вилояти , Чуст тумани, Чуст ш., М.Фаёзов кўчаси, 57 уй",Чуст
00843,"ЧУСТ Т., ТИФ МИЛЛИЙ БАНКИНИНГ ЧУСТ ФИЛИАЛИ","180500, Наманган вилояти , Чуст тумани, Чуст ш., Чуст кўчаси, 23 уй",Чуст
01160,"ЧУСТ Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ ЧУСТ ФИЛИАЛИ",,Ташкент
00123,"Ш.РАШИДОВ Т., ""АГРОБАНК"" АТБ ЖИЗЗАХ ФИЛИАЛИ","131100, Жиззах вилояти, Жиззах тумани, Учтема қўрғони, Пахтакор кўчаси, 4 уй",Жиззах
10356,"Ш.РАШИДОВ Т., `ТРАСТБАНК` ХА БАНКИ ОСИЁ БХМ",,Ташкент
10779,"Ш.РАШИДОВ Т., `ТУРОНБАНК` АТБ ШАРОФ РАШИДОВ БХО",,Ташкент
00684,"Ш.РАШИДОВ Т., АТ ХАЛК БАНКИ УЧТЕПА ФИЛИАЛИ","130805, Жиззах вилояти, Жиззах тумани, Учтепа а.п., Маданият махалла кўчаси, 10 уй",Учтепа а.п.
10388,"Ш.РАШИДОВ Т., АТБ `КИШЛОК КУРИЛИШ БАНК` Ш.РАШИДОВ БХМ",,Ташкент
10172,"ШАРОФ РАШИДОВ Т., `МИКРОКРЕДИТБАНК` АТБ КАРВОНСАРОЙ БХМ",,Ташкент
00166,"ШАХРИСАБЗ Т., ""АГРОБАНК"" АТБ ШАХРИСАБЗ ФИЛИАЛИ","Қашқадарё вилояти, Шаҳрисабз тумани, Шаҳрисабз ш., Буюк ипак йўли кўчаси, 2 уй",Шахрисабз
01048,"ШАХРИСАБЗ Т., ""ИПАК ЙУЛИ"" АИТ БАНКИНИНГ ШАХРИСАБЗ ФИЛИАЛИ","181306, Қашқадарё вилояти, Шаҳрисабз тумани, Шаҳрисабз ш., Пиллакашлик кўчаси, 21 уй",Шахрисабз
00165,"ШАХРИСАБЗ Т., ""ИПОТЕКА-БАНК"" АТИБ ШАХРИСАБЗ ФИЛИАЛИ","Қашқадарё вилояти, Шаҳрисабз тумани, Шаҳрисабз ш., Ипак йули кўчаси, 3 уй",Шахрисабз
00167,"ШАХРИСАБЗ Т., ""МИКРОКРЕДИТБАНК"" АТБ ШАХРИСАБЗ ФИЛИАЛИ","Қашқадарё вилояти, Шаҳрисабз тумани, Шаҳрисабз ш., Буюк ипак йўли кўчаси, 5 уй",Шахрисабз
00191,"ШАХРИСАБЗ Т., ""ТИФ МИЛЛИЙ БАНКИ"" АЖ ШАХРИСАБЗ ФИЛИАЛИ","Қашқадарё вилояти, Шаҳрисабз тумани, Шаҳрисабз ш., Ипак Йўли кўчаси, 100 уй",Шахрисабз
00989,"ШАХРИСАБЗ Т., ""ТУРОНБАНК"" АТ БАНКИНИНГ ШАХРИСАБЗ ФИЛИАЛИ","181300, Қашқадарё вилояти, Шаҳрисабз тумани, Шаҳрисабз ш., Ипак йўли кўчаси, 2а уй",Шахрисабз
10257,"ШАХРИСАБЗ Т., `ИПОТЕКА-БАНК` АТИБ ЧОРШАНБЕ БХМ",,Ташкент
10805,"ШАХРИСАБЗ Т., `МИКРОКРЕДИТБАНК` АТБ ЧОРШАНБЕ БХМ",,Ташкент
10711,"ШАХРИСАБЗ Т., `ТУРОНБАНК` АТБ ОКСАРОЙ БХО",,Ташкент
10712,"ШАХРИСАБЗ Т., `ТУРОНБАНК` АТБ ЧОРШАНБЕ БХО",,Ташкент
10087,"ШАХРИСАБЗ Т., АТ ХАЛК БАНКИ `ЧОРШАНБИ КУРГОНЧАСИ` БХМ",,Ташкент
00690,"ШАХРИСАБЗ Т., АТ ХАЛК БАНКИ ШАХРИСАБЗ ФИЛИАЛИ","Қашқадарё вилояти, Шаҳрисабз тумани, Шаҳрисабз ш., Буюк ипак йўли кўчаси, 58 уй",Шахрисабз
00168,"ШАХРИСАБЗ Т., УЗБЕКИСТОН-ГЕРМАНИЯ ""САВДОГАР"" АТ БАНКИНИНГ ШАХРИСАБЗ ФИЛИАЛИ","731700, Шахрисабз т., Шахрисабз ш., Пиллакашлик к., 21",Шахрисабз
10033,"ШАХРИСАБЗ Ш., ""ТРАСТБАНК"" ХА БАНКИ ""КЕШ"" БХМ",,Ташкент
10375,"ШАХРИСАБЗ Ш., `ИПАК ЙУЛИ` АИТ БАНКИ ОК САРОЙ БХМ",,Ташкент
10258,"ШАХРИСАБЗ Ш., `ИПОТЕКА-БАНК` АТИБ АРАБОН БХМ",,Ташкент
10825,"ШАХРИСАБЗ Ш., `КАПИТАЛБАНК` АТБ ШАХРИСАБЗ БХО",,Ташкент
10297,"ШАХРИСАБЗ Ш., `ТРАСТБАНК` ХА БАНКИ ШАХРИСАБЗ БХМ",,Ташкент
10740,"ШАХРИСАБЗ Ш., `УЗСАНОАТКУРИЛИШБАНКИ` АТБ ШАХРИСАБЗ БХМ",,Ташкент
10413,"ШАХРИСАБЗ Ш., АТБ `КИШЛОК КУРИЛИШ БАНК` ШАХРИСАБЗ БХМ",,Ташкент
01182,"ШАХРИСАБЗ Ш., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ ШАХРИСАБЗ ФИЛИАЛИ",,Ташкент
10486,"ШАХРИСАБЗ Ш., ЧЭКИ `INVEST FINANCE BANK` АТБ КЕШ БХМ",,Ташкент
00037,"ШАХРИХОН Т., ""АГРОБАНК"" АТБ ШАХРИХОН ФИЛИАЛИ","171600, Андижон вилояти, Шахрихон ш., Шахрихон шоҳ кўчаси, 1 уй",Шахрихон
00038,"ШАХРИХОН Т., ""МИКРОКРЕДИТБАНК"" АТБ ШАХРИХОН ФИЛИАЛИ","171600, Андижон вилояти, Шахрихон тумани, Шахрихон ш., Хамза кўчаси, 10 уй",Шахрихон
10163,"ШАХРИХОН Т., `МИКРОКРЕДИТБАНК` АТБ ШАХРИХОН БХМ",,Ташкент
10291,"ШАХРИХОН Т., `ТРАСТБАНК` ХА БАНКИ ШАХРИХОН БХМ",,Ташкент
10781,"ШАХРИХОН Т., `ТУРОНБАНК` АТБ ШАХРИХОН БХО",,Ташкент
10528,"ШАХРИХОН Т., АТ `АЛОКАБАНК` ШАХРИХОН БХО",,Ташкент
00651,"ШАХРИХОН Т., АТ ХАЛК БАНКИ ШАХРИХОН ФИЛИАЛИ","170800, Андижон вилояти, Шахрихон тумани, Шахрихон ш., Шахрихон кўчаси, 44 уй",Шахрихон
10384,"ШАХРИХОН Т., АТБ `КИШЛОК КУРИЛИШ БАНК` ШАХРИХОН БХМ",,Ташкент
00922,"ШАХРИХОН Т., ТИФ МИЛЛИЙ БАНКИНИНГ ШАХРИХОН ФИЛИАЛИ","170011, Андижон вилояти, Шахрихон тумани, Шахрихон ш., Шахрихон кўчаси, 64 уй",Шахрихон
00039,"ШАХРИХОН Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ ""HAMKORBANK"" АТБ ШАХРИХОН ФИЛИАЛИ","171600, Андижон вилояти, Шахрихон тумани, Шахрихон ш., Хамза кўчаси, 2 уй",Шахрихон
10496,"ШАХРИХОН Т., ЧЕТ ЭЛ КАПИТАЛИ ИШТИРОКИДАГИ `HAMKORBANK` АТБ ШОХБЕКАТ БХМ",,Ташкент
